Country Name,year,GDP,population
Central Europe and the Baltics,2001,468374571700.502,107800399.0
Switzerland,2001,278631271391.325,7229854.0
Channel Islands,2001,6232906290.4851,149793.0
Chile,2001,70979923960.3742,15444969.0
China,2001,1339395718865.3,1271850000.0
Cote d'Ivoire,2001,11192560827.2962,17040152.0
Cameroon,2001,10371327756.4548,15671927.0
"Congo, Dem. Rep.",2001,7438189100.33333,48394338.0
"Congo, Rep.",2001,2794259783.08097,3315806.0
Colombia,2001,98203546156.3102,40988909.0
Comoros,2001,220093812.206791,555888.0
Cabo Verde,2001,563024383.296626,443716.0
Costa Rica,2001,15913363335.0564,3996798.0
Caribbean small states,2001,35068207713.7956,6577216.0
Cuba,2001,31682400000.0,11186542.0
Curacao,2001,1012444074.07495,129047.0
Cayman Islands,2001,1012444074.07495,43316.0
Cyprus,2001,10567304189.4353,960282.0
Czech Republic,2001,67523642262.4009,10216605.0
Germany,2001,1950648769574.94,82349925.0
Djibouti,2001,572417440.820162,732711.0
Dominica,2001,343119370.37037,69670.0
Denmark,2001,164791416350.267,5358783.0
Dominican Republic,2001,25599311449.3848,8697126.0
Algeria,2001,54744714396.1666,31592153.0
East Asia & Pacific (excluding high income),2001,1846141444737.87,1833033752.0
Early-demographic dividend,2001,3255751467164.67,2518353223.0
East Asia & Pacific,2001,7701923353168.0,2065521836.0
Europe & Central Asia (excluding high income),2001,693714052423.483,392446165.0
Europe & Central Asia,2001,10116696797056.4,863615632.0
Ecuador,2001,24468324000.0,12852755.0
"Egypt, Arab Rep.",2001,97632008709.853,71226940.0
Euro area,2001,6587879913280.53,322547880.0
Eritrea,2001,752368495.512622,3497124.0
Spain,2001,625975838926.175,40850412.0
Estonia,2001,6245069734.13302,1388115.0
Ethiopia,2001,8231326016.47494,68492257.0
European Union,2001,9004047000477.56,489155665.0
Fragile and conflict affected situations,2001,196815513031.586,346168747.0
Finland,2001,129250111856.823,5188008.0
Fiji,2001,1660102345.60309,814218.0
France,2001,1376465324384.79,61357430.0
Faroe Islands,2001,1154899793.33878,47526.0
"Micronesia, Fed. Sts.",2001,240051900.0,107165.0
Gabon,2001,5018874179.18704,1262259.0
United Kingdom,2001,1621510004318.41,59119673.0
Georgia,2001,3219487747.22624,4386400.0
Ghana,2001,5314909953.92992,19421605.0
Gibraltar,2001,1154899793.33878,31374.0
Guinea,2001,2833442750.43639,8971139.0
"Gambia, The",2001,687408804.630527,1270495.0
Guinea-Bissau,2001,392278168.199897,1267512.0
Equatorial Guinea,2001,1461139022.02954,639762.0
Greece,2001,136191353467.562,10862132.0
Grenada,2001,520444185.185185,101849.0
Greenland,2001,1086172922.57413,56350.0
Guatemala,2001,18702802394.8286,11924946.0
Guam,2001,18702802394.8286,156401.0
Guyana,2001,696281471.678532,752263.0
High income,2001,27617210372380.5,1122635089.0
"Hong Kong SAR, China",2001,169403241524.337,6714300.0
Honduras,2001,7565869927.73763,6693061.0
Heavily indebted poor countries (HIPC),2001,148157685592.466,488553040.0
Croatia,2001,23289671102.3197,4440000.0
Haiti,2001,3596443004.56165,8692567.0
Hungary,2001,53821315066.1024,10187576.0
IBRD only,2001,5885080246279.83,4032084833.0
IDA & IBRD total,2001,6298754036310.75,5144856232.0
IDA total,2001,413595014871.099,1112771399.0
IDA blend,2001,169725864984.915,369246309.0
Indonesia,2001,160446947784.909,214506502.0
IDA only,2001,243589213446.975,743525090.0
Isle of Man,2001,1614595290.9182,73192.0
India,2001,478965491060.771,1071477855.0
Not classified,2001,109133512304.251,3866243.0
Ireland,2001,109133512304.251,3866243.0
"Iran, Islamic Rep.",2001,126878750295.954,67096414.0
Iraq,2001,179885815374.719,24251649.0
Iceland,2001,8136345143.83431,284968.0
Israel,2001,130706147870.747,6439000.0
Italy,2001,1162317852348.99,56974100.0
Jamaica,2001,9178016493.05556,2677011.0
Jordan,2001,8975689844.8519,5193482.0
Japan,2001,4303544259842.72,127149000.0
Kazakhstan,2001,22152694161.8882,14858335.0
Kenya,2001,12986007425.8781,32321482.0
Kyrgyz Republic,2001,1525112241.84376,4945100.0
Cambodia,2001,3984000517.02345,12402473.0
Kiribati,2001,63101272.3699183,85858.0
St. Kitts and Nevis,2001,461078078.078078,45990.0
"Korea, Rep.",2001,533052076313.527,47370164.0
Kuwait,2001,34890772742.0933,2109355.0
Latin America & Caribbean (excluding high income),2001,1763701605215.9,466569961.0
Lao PDR,2001,1768619058.34647,5414568.0
Lebanon,2001,17649751243.7811,3359859.0
Liberia,2001,521000000.0,2991132.0
Libya,2001,34110064452.1567,5440566.0
St. Lucia,2001,743808076.018518,158464.0
Latin America & Caribbean,2001,2237489265850.16,532172709.0
Least developed countries: UN classification,2001,194102537448.664,681932226.0
Low income,2001,133035003030.483,478477973.0
Liechtenstein,2001,2491822706.80256,33671.0
Sri Lanka,2001,15749753804.8344,18913054.0
Lower middle income,2001,1281472660972.91,2320035800.0
Low & middle income,2001,5740552835233.25,5078705169.0
Lesotho,2001,825706961.238689,1885955.0
Late-demographic dividend,2001,3516602629308.31,2061986736.0
Lithuania,2001,12252498921.0186,3470818.0
Luxembourg,2001,21272418791.9463,441525.0
Latvia,2001,8350252966.19655,2337170.0
"Macao SAR, China",2001,6811227982.82193,438081.0
St. Martin (French part),2001,39459581217.3759,27782.0
Morocco,2001,39459581217.3759,29181832.0
Monaco,2001,2671401082.76436,32360.0
Moldova,2001,1480656884.38462,3631462.0
Madagascar,2001,4529575347.56805,16260932.0
Maldives,2001,870179738.562091,287027.0
Middle East & North Africa,2001,970615931120.014,323196354.0
Mexico,2001,756706300589.791,103067068.0
Marshall Islands,2001,115152100.0,52183.0
Middle income,2001,5608977649651.31,4600227196.0
"Macedonia, FYR",2001,3709637829.94866,2042842.0
Mali,2001,3465305993.47783,11293258.0
Malta,2001,4331870647.71535,393028.0
Myanmar,2001,6477790688.22844,46627994.0
Middle East & North Africa (excluding high income),2001,467355993191.65,286016125.0
Montenegro,2001,1159869245.92513,607389.0
Mongolia,2001,1267997934.3125,2419776.0
Northern Mariana Islands,2001,4766928746.6914,69388.0
Mozambique,2001,4766928746.6914,18588758.0
Mauritania,2001,1295539448.36484,2790729.0
Mauritius,2001,4536538210.66761,1196287.0
Malawi,2001,1716502862.2954,11695863.0
Malaysia,2001,92783947368.4211,23698907.0
North America,2001,11361884260892.6,316113359.0
Namibia,2001,3546783708.12619,1933596.0
New Caledonia,2001,2682347064.3642,217324.0
Niger,2001,1945327564.65042,11771976.0
Nigeria,2001,44137994251.618,125463434.0
Nicaragua,2001,5323146565.70315,5100750.0
Netherlands,2001,426573601789.709,16046180.0
Norway,2001,174003247439.305,4513751.0
Nepal,2001,6007061224.48979,24161777.0
Nauru,2001,6007061224.48979,10052.0
New Zealand,2001,53872425916.6248,3880500.0
OECD members,2001,27145115994472.2,1164785028.0
Oman,2001,19452015604.6814,2294787.0
Other small states,2001,91131313888.9733,21324121.0
Pakistan,2001,72309738921.3329,141601437.0
Panama,2001,12502013400.0,3089684.0
Peru,2001,52030158775.4055,26261363.0
Philippines,2001,76262072467.9028,79665315.0
Palau,2001,155441800.0,19404.0
Papua New Guinea,2001,3081024212.42924,5716152.0
Poland,2001,190521263343.023,38248076.0
Pre-demographic dividend,2001,200128360561.029,569959700.0
Puerto Rico,2001,69208400000.0,3818774.0
"Korea, Dem. People’s Rep.",2001,121545880984.34,23131810.0
Portugal,2001,121545880984.34,10362722.0
Paraguay,2001,7662595075.90241,5406624.0
West Bank and Gaza,2001,4003700000.0,2997784.0
Pacific island small states,2001,3371103514.68567,1985712.0
Post-demographic dividend,2001,26044545516765.1,1025668441.0
French Polynesia,2001,3447543137.9415,241273.0
Qatar,2001,17538461538.4615,616886.0
Romania,2001,40716836998.0386,22131970.0
Russian Federation,2001,306602673980.117,145976083.0
Rwanda,2001,1674685248.19528,8329406.0
South Asia,2001,630831541229.395,1412104373.0
Saudi Arabia,2001,184137469733.333,21303592.0
Sudan,2001,13182979783.533,27945005.0
Senegal,2001,4877602059.50983,10134497.0
Singapore,2001,89286208628.6767,4138012.0
Solomon Islands,2001,400463452.065176,423853.0
Sierra Leone,2001,1090467712.32273,4739147.0
El Salvador,2001,12282533600.0,5905962.0
San Marino,2001,1160626398.21029,27762.0
Somalia,2001,12267175481.2542,9290823.0
Serbia,2001,12267175481.2542,7503433.0
Sub-Saharan Africa (excluding high income),2001,341012715537.585,688534793.0
South Sudan,2001,129567260486.032,6974442.0
Sub-Saharan Africa,2001,341638607011.436,688615995.0
Small states,2001,129567260486.032,29887049.0
Sao Tome and Principe,2001,71630592.223403,141622.0
Suriname,2001,763465550.458716,477740.0
Slovak Republic,2001,30703017449.6644,5378867.0
Slovenia,2001,20875387068.1145,1992060.0
Sweden,2001,239917320966.977,8895960.0
Swaziland,2001,1542477308.89408,1072927.0
Sint Maarten (Dutch part),2001,622262057.191635,30600.0
Seychelles,2001,622262057.191635,81202.0
Syrian Arab Republic,2001,21099833783.503,16766899.0
Turks and Caicos Islands,2001,1709347793.32873,20185.0
Chad,2001,1709347793.32873,8663012.0
East Asia & Pacific (IDA & IBRD countries),2001,1842335488237.55,1809863171.0
Europe & Central Asia (IDA & IBRD countries),2001,907524986868.826,435134241.0
Togo,2001,1332328999.09077,5111770.0
Thailand,2001,120296746256.631,63543322.0
Tajikistan,2001,1080774007.25065,6327125.0
Turkmenistan,2001,3534803921.56863,4564080.0
Latin America & the Caribbean (IDA & IBRD countries),2001,2115183372589.57,516120111.0
Timor-Leste,2001,517685310.01085,892531.0
Middle East & North Africa (IDA & IBRD countries),2001,463334229256.811,283018341.0
Tonga,2001,181244788.473329,98611.0
South Asia (IDA & IBRD),2001,630831541229.395,1412104373.0
Sub-Saharan Africa (IDA & IBRD countries),2001,341638607011.436,688615995.0
Trinidad and Tobago,2001,8824873259.32105,1272380.0
Tunisia,2001,22066101341.4888,9785701.0
Turkey,2001,200251925587.467,64191474.0
Tuvalu,2001,13196544.946726,9512.0
Tanzania,2001,10383560602.8537,35117019.0
Uganda,2001,5840503868.57245,24854892.0
Ukraine,2001,38009344576.6088,48683865.0
Upper middle income,2001,4327583975924.67,2280191396.0
Uruguay,2001,20898788416.6348,3327103.0
United States,2001,10621824000000.0,284968955.0
Uzbekistan,2001,11401351420.1718,24964450.0
St. Vincent and the Grenadines,2001,430040370.37037,107988.0
"Venezuela, RB",2001,122903960204.505,24948476.0
British Virgin Islands,2001,1996000000.0,21085.0
Virgin Islands (U.S.),2001,1996000000.0,108549.0
Vietnam,2001,32685198735.3053,81139919.0
Vanuatu,2001,257926881.72043,189290.0
World,2001,33367434839454.3,6201340258.0
Samoa,2001,273088357.1637,175566.0
Kosovo,2001,2535333631.88536,1701154.0
"Yemen, Rep.",2001,9854042164.67463,18390135.0
South Africa,2001,121600818309.679,46385006.0
Zambia,2001,4094480988.11931,10824125.0
Zimbabwe,2001,6777384700.0,12366165.0
Aruba,2002,1941094972.06704,94992.0
Afghanistan,2002,4128820723.04713,21979923.0
Angola,2002,12497347956.1316,17572649.0
Albania,2002,4435078647.74817,3051010.0
Andorra,2002,1733116883.11688,70049.0
Arab World,2002,729051715398.536,296026575.0
United Arab Emirates,2002,109816201497.617,3507232.0
Argentina,2002,97724004251.8602,37889370.0
Armenia,2002,2376335048.39976,3033897.0
American Samoa,2002,514000000.0,58731.0
Antigua and Barbuda,2002,814615333.333333,86266.0
Australia,2002,394486709920.469,19651400.0
Austria,2002,213377771503.858,8081957.0
Azerbaijan,2002,6235795103.88809,8171950.0
Burundi,2002,825394490.159111,6741569.0
Belgium,2002,258860436664.784,10332785.0
Benin,2002,3054571081.6912,7295394.0
Burkina Faso,2002,3205592289.79773,12293100.0
Bangladesh,2002,54724081490.5102,136600667.0
Bulgaria,2002,16276456427.5397,7837161.0
Bahrain,2002,9632155053.19149,735148.0
"Bahamas, The",2002,8881160000.0,309157.0
Bosnia and Herzegovina,2002,6651226179.01829,3775807.0
Belarus,2002,14594249022.8922,9865548.0
Belize,2002,932551850.0,262206.0
Bermuda,2002,3937228000.0,62912.0
Bolivia,2002,7905485076.70851,8653345.0
Brazil,2002,507962487700.024,180151021.0
Barbados,2002,3169600000.0,271478.0
Brunei Darussalam,2002,5843329107.56171,346867.0
Bhutan,2002,537050133.717342,606399.0
Botswana,2002,5438857106.73536,1779953.0
Central African Republic,2002,991387870.12463,3907612.0
Canada,2002,757950678646.53,31362000.0
Central Europe and the Baltics,2002,527431862889.731,107097577.0
Switzerland,2002,301416810214.295,7284753.0
Channel Islands,2002,6663669064.7482,150901.0
Chile,2002,69736811435.1032,15623635.0
China,2002,1470550015081.55,1280400000.0
Cote d'Ivoire,2002,12346919216.1359,17366517.0
Cameroon,2002,11579343088.1613,16084886.0
"Congo, Dem. Rep.",2002,8728038525.14034,49835756.0
"Congo, Rep.",2002,3019993738.77492,3407180.0
Colombia,2002,97933391976.083,41572491.0
Comoros,2002,246737679.472106,569479.0
Cabo Verde,2002,620974660.230303,452106.0
Costa Rica,2002,16504795453.2822,4063204.0
Caribbean small states,2002,36872616586.5051,6623792.0
Cuba,2002,33590500000.0,11217998.0
Curacao,2002,1012444074.07495,129205.0
Cayman Islands,2002,1012444074.07495,44738.0
Cyprus,2002,11618269230.7692,976966.0
Czech Republic,2002,81910771993.9155,10196916.0
Germany,2002,2079136081309.99,82488495.0
Djibouti,2002,591122039.601398,746221.0
Dominica,2002,337695740.740741,69824.0
Denmark,2002,178635160297.415,5375931.0
Dominican Republic,2002,27362875602.5011,8832285.0
Algeria,2002,56760288973.6703,31995046.0
East Asia & Pacific (excluding high income),2002,2043270006220.0,1849372898.0
Early-demographic dividend,2002,3161199152833.63,2561812502.0
East Asia & Pacific,2002,7824325509577.77,2082953527.0
Europe & Central Asia (excluding high income),2002,793468314741.556,392134307.0
Europe & Central Asia,2002,11067842298770.3,865196877.0
Ecuador,2002,28548945000.0,13072060.0
"Egypt, Arab Rep.",2002,87850683978.6691,72590118.0
Euro area,2002,7167962845268.71,324125338.0
Eritrea,2002,729321366.65186,3614639.0
Spain,2002,705145868624.13,41431558.0
Estonia,2002,7322069511.16134,1379350.0
Ethiopia,2002,7850809498.16803,70497192.0
European Union,2002,9816570308921.35,490390251.0
Fragile and conflict affected situations,2002,191486948971.475,355076801.0
Finland,2002,139552983248.635,5200598.0
Fiji,2002,1842691481.09196,815691.0
France,2002,1494286655373.61,61805267.0
Faroe Islands,2002,1268445919.41429,47769.0
"Micronesia, Fed. Sts.",2002,241543400.0,106983.0
Gabon,2002,5310381151.35952,1294409.0
United Kingdom,2002,1768408273381.29,59370479.0
Georgia,2002,3395739855.17147,4357000.0
Ghana,2002,6166330136.2948,19924522.0
Gibraltar,2002,28605786313951.1,31544.0
Guinea,2002,2949637039.04424,9137345.0
"Gambia, The",2002,578236035.104279,1311349.0
Guinea-Bissau,2002,415843481.998691,1293523.0
Equatorial Guinea,2002,1806742742.27311,666407.0
Greece,2002,153830947016.751,10902022.0
Grenada,2002,540336925.925926,102100.0
Greenland,2002,1169138789.31435,56609.0
Guatemala,2002,20776669466.6053,12208848.0
Guam,2002,3385000000.0,157175.0
Guyana,2002,722460886.371384,751884.0
High income,2002,28605786313951.1,1130299527.0
"Hong Kong SAR, China",2002,166349228737.386,6744100.0
Honduras,2002,7775078402.92785,6863157.0
Heavily indebted poor countries (HIPC),2002,160931530735.081,502710676.0
Croatia,2002,26878499206.0165,4440000.0
Haiti,2002,3472191962.42287,8834733.0
Hungary,2002,67716887203.4136,10158608.0
IBRD only,2002,5974616212131.51,4077072173.0
IDA & IBRD total,2002,6417897030413.38,5216716203.0
IDA total,2002,443352796318.383,1139644030.0
IDA blend,2002,184478678152.898,377544104.0
Indonesia,2002,195660611165.183,217508059.0
IDA only,2002,258526525388.423,762099926.0
Isle of Man,2002,1897606791.43353,73870.0
India,2002,508068952065.901,1089807112.0
Not classified,2002,127945379258.423,3931947.0
Ireland,2002,127945379258.423,3931947.0
"Iran, Islamic Rep.",2002,128626917503.717,67983330.0
Iraq,2002,179885815374.719,24939299.0
Iceland,2002,9207689916.29001,287523.0
Israel,2002,121069378150.196,6570000.0
Italy,2002,1266510634293.24,57059007.0
Jamaica,2002,9694169756.90153,2695446.0
Jordan,2002,9582453032.44006,5287488.0
Japan,2002,4115116279069.77,127445000.0
Kazakhstan,2002,24636593223.3467,14858948.0
Kenya,2002,13147743910.7241,33214009.0
Kyrgyz Republic,2002,1605640633.42189,4990700.0
Cambodia,2002,4284028482.53766,12634729.0
Kiribati,2002,72196457.6768445,87343.0
St. Kitts and Nevis,2002,483120194.268342,46641.0
"Korea, Rep.",2002,609020054512.465,47644736.0
Kuwait,2002,38137545245.1464,2143833.0
Latin America & Caribbean (excluding high income),2002,1710339343240.25,473087978.0
Lao PDR,2002,1758176653.07746,5497273.0
Lebanon,2002,19152238805.9701,3522837.0
Liberia,2002,543000000.0,3062863.0
Libya,2002,20481889763.7795,5527515.0
St. Lucia,2002,748346605.925926,159763.0
Latin America & Caribbean,2002,2007554359341.32,539372044.0
Least developed countries: UN classification,2002,209534777347.018,699560739.0
Low income,2002,142496025380.558,491764952.0
Liechtenstein,2002,2688630822.53304,34018.0
Sri Lanka,2002,16536535647.0834,19059300.0
Lower middle income,2002,1376397422135.05,2359924081.0
Low & middle income,2002,6029314232198.94,5150230538.0
Lesotho,2002,775780697.676625,1902312.0
Late-demographic dividend,2002,3724547882604.63,2075912406.0
Lithuania,2002,14278357283.7419,3443067.0
Luxembourg,2002,23616328816.1114,446175.0
Latvia,2002,9546441564.34743,2310173.0
"Macao SAR, China",2002,7322677820.10108,448896.0
St. Martin (French part),2002,42236836820.6152,27450.0
Morocco,2002,42236836820.6152,29512368.0
Monaco,2002,2905973022.1746,32629.0
Moldova,2002,1661818168.4226,3623062.0
Madagascar,2002,4397254607.61164,16765117.0
Maldives,2002,897031250.0,294341.0
Middle East & North Africa,2002,966820093048.204,329289435.0
Mexico,2002,772106378935.377,104355608.0
Marshall Islands,2002,124735100.0,52158.0
Middle income,2002,5888556745096.44,4658465586.0
"Macedonia, FYR",2002,4018365247.44444,2048928.0
Mali,2002,3889758023.73699,11638929.0
Malta,2002,4689832689.83269,395969.0
Myanmar,2002,6777632512.0781,47140220.0
Middle East & North Africa (excluding high income),2002,453678358083.978,291051001.0
Montenegro,2002,1284685050.52413,609828.0
Mongolia,2002,1396555719.97409,2443659.0
Northern Mariana Islands,2002,1284000000.0,68763.0
Mozambique,2002,5031510908.86055,19139658.0
Mauritania,2002,1324426606.62378,2873228.0
Mauritius,2002,4767303153.99506,1204621.0
Malawi,2002,3495748397.63025,12013711.0
Malaysia,2002,100845263157.895,24198811.0
North America,2002,11739401906646.5,319050105.0
Namibia,2002,3361251197.73829,1962147.0
New Caledonia,2002,2682347064.3642,221490.0
Niger,2002,2170481508.86916,12206002.0
Nigeria,2002,59116847821.5797,128666710.0
Nicaragua,2002,5224213017.54386,5171734.0
Netherlands,2002,465368906455.863,16148929.0
Norway,2002,195418347152.985,4538159.0
Nepal,2002,6050875806.66403,24566342.0
Nauru,2002,6050875806.66403,10080.0
New Zealand,2002,66627729311.4495,3948500.0
OECD members,2002,28324753330119.7,1173046153.0
Oman,2002,20142782834.8505,2334285.0
Other small states,2002,98282956417.3109,21722065.0
Pakistan,2002,72306820396.2325,144654143.0
Panama,2002,12994310400.0,3149265.0
Peru,2002,54777553515.0809,26601467.0
Philippines,2002,81357605642.2191,81352060.0
Palau,2002,161958700.0,19574.0
Papua New Guinea,2002,2999511040.19764,5862316.0
Poland,2002,198680637254.902,38230364.0
Pre-demographic dividend,2002,236133255854.247,586553190.0
Puerto Rico,2002,71623500000.0,3823701.0
"Korea, Dem. People’s Rep.",2002,134228697534.35,23336681.0
Portugal,2002,134228697534.35,10419631.0
Paraguay,2002,6325151760.0669,5508611.0
West Bank and Gaza,2002,3555800000.0,3075373.0
Pacific island small states,2002,3545578157.8403,2006448.0
Post-demographic dividend,2002,27164576141263.3,1030742327.0
French Polynesia,2002,3447543137.9415,245006.0
Qatar,2002,19363736263.7363,645659.0
Romania,2002,46174557555.5892,21730496.0
Russian Federation,2002,345110438692.185,145306046.0
Rwanda,2002,1677552332.39623,8536205.0
South Asia,2002,663250167513.155,1437568227.0
Saudi Arabia,2002,189605920240.0,21906308.0
Sudan,2002,14803189092.7044,28679565.0
Senegal,2002,5333862371.27113,10396861.0
Singapore,2002,91941192896.2359,4175950.0
Solomon Islands,2002,341661643.551446,435262.0
Sierra Leone,2002,1253340519.53844,4957216.0
El Salvador,2002,12664190300.0,5940303.0
San Marino,2002,1253529079.61604,28121.0
Somalia,2002,16116843146.4806,9564167.0
Serbia,2002,16116843146.4806,7496522.0
Sub-Saharan Africa (excluding high income),2002,365512724298.781,707016127.0
South Sudan,2002,138697761524.742,7237276.0
Sub-Saharan Africa,2002,366214454987.165,707099850.0
Small states,2002,138697761524.742,30352305.0
Sao Tome and Principe,2002,79863374.9453282,144889.0
Suriname,2002,1078402127.65957,483044.0
Slovak Republic,2002,35083608130.9994,5376912.0
Slovenia,2002,23563576758.1047,1994530.0
Sweden,2002,263926220332.543,8924958.0
Swaziland,2002,1432228125.26682,1080930.0
Sint Maarten (Dutch part),2002,697518248.175182,30777.0
Seychelles,2002,697518248.175182,83723.0
Syrian Arab Republic,2002,21582248881.6592,17087901.0
Turks and Caicos Islands,2002,1987622279.11463,21742.0
Chad,2002,1987622279.11463,9001689.0
East Asia & Pacific (IDA & IBRD countries),2002,2039047573662.61,1825997060.0
Europe & Central Asia (IDA & IBRD countries),2002,1019027451202.47,434804671.0
Togo,2002,1474630207.08242,5251472.0
Thailand,2002,134300851255.002,64073164.0
Tajikistan,2002,1221113780.25397,6447688.0
Turkmenistan,2002,4461978498.86577,4610002.0
Latin America & the Caribbean (IDA & IBRD countries),2002,1881116473175.17,523270767.0
Timor-Leste,2002,510739436.338609,923825.0
Middle East & North Africa (IDA & IBRD countries),2002,450128157153.648,287975628.0
Tonga,2002,182737040.095422,99184.0
South Asia (IDA & IBRD),2002,663250167513.155,1437568227.0
Sub-Saharan Africa (IDA & IBRD countries),2002,366214454987.165,707099850.0
Trinidad and Tobago,2002,9008273720.93395,1277837.0
Tunisia,2002,23142294436.2383,9864326.0
Turkey,2002,238428126326.964,65143054.0
Tuvalu,2002,15450994.2410084,9635.0
Tanzania,2002,10805599892.7355,36105808.0
Uganda,2002,6178563590.89254,25718048.0
Ukraine,2002,42392896031.2394,48202500.0
Upper middle income,2002,4512049287104.48,2298541505.0
Uruguay,2002,13606494599.4261,3327773.0
United States,2002,10977514000000.0,287625193.0
Uzbekistan,2002,9687951055.22541,25271850.0
St. Vincent and the Grenadines,2002,461883444.444444,108146.0
"Venezuela, RB",2002,92893587733.6549,25408700.0
British Virgin Islands,2002,3269000000.0,21529.0
Virgin Islands (U.S.),2002,3269000000.0,108510.0
Vietnam,2002,35064105500.8345,81956496.0
Vanuatu,2002,262603781.799059,193956.0
World,2002,34644767861718.6,6280530065.0
Samoa,2002,288078881.433056,176582.0
Kosovo,2002,2702427046.9355,1702310.0
"Yemen, Rep.",2002,10693278291.8149,18919179.0
South Africa,2002,115748110112.68,47026173.0
Zambia,2002,4193845678.17033,11120409.0
Zimbabwe,2002,6342116400.0,12500525.0
Aruba,2003,2021301675.97765,97017.0
Afghanistan,2003,4583644246.48061,23064851.0
Angola,2003,14188949398.3752,18203369.0
Albania,2003,5746945912.58082,3039616.0
Andorra,2003,2398645598.19413,73182.0
Arab World,2003,823110541434.921,302434519.0
United Arab Emirates,2003,124346358066.712,3741932.0
Argentina,2003,127586973492.177,38309379.0
Armenia,2003,2807061008.69084,3017806.0
American Samoa,2003,527000000.0,59117.0
Antigua and Barbuda,2003,855643111.111111,87293.0
Australia,2003,466294700058.241,19895400.0
Austria,2003,261695778781.038,8121423.0
Azerbaijan,2003,7276013031.96905,8234100.0
Burundi,2003,784654423.620476,6953113.0
Belgium,2003,319002821670.429,10376133.0
Benin,2003,3905366187.87017,7520555.0
Burkina Faso,2003,4205691222.11396,12654621.0
Bangladesh,2003,60158929188.2556,139019001.0
Bulgaria,2003,20982685981.4163,7775327.0
Bahrain,2003,11074822074.4681,778711.0
"Bahamas, The",2003,8870090000.0,315746.0
Bosnia and Herzegovina,2003,8370020196.19158,3779247.0
Belarus,2003,17827791321.3067,9796749.0
Belize,2003,990374050.0,269130.0
Bermuda,2003,4186525000.0,63325.0
Bolivia,2003,8082364868.39357,8810420.0
Brazil,2003,558319920831.979,182482149.0
Barbados,2003,3274850000.0,272258.0
Brunei Darussalam,2003,6557333084.60567,353389.0
Bhutan,2003,622026107.771576,623434.0
Botswana,2003,7511582173.37724,1804339.0
Central African Republic,2003,1139754799.16304,3981665.0
Canada,2003,892380986367.854,31676000.0
Central Europe and the Baltics,2003,634787658548.013,106760768.0
Switzerland,2003,352914820747.011,7339001.0
Channel Islands,2003,7332244897.95918,152038.0
Chile,2003,75643459839.6008,15799542.0
China,2003,1660287965662.68,1288400000.0
Cote d'Ivoire,2003,15306602560.2533,17679355.0
Cameroon,2003,14548845764.5325,16513822.0
"Congo, Dem. Rep.",2003,8937567059.87754,51390033.0
"Congo, Rep.",2003,3495868808.0512,3502519.0
Colombia,2003,94684584162.773,42152151.0
Comoros,2003,317562269.371107,583211.0
Cabo Verde,2003,813963830.179217,460147.0
Costa Rica,2003,17195867540.353,4125971.0
Caribbean small states,2003,39421593800.2337,6670276.0
Cuba,2003,35901200000.0,11244885.0
Curacao,2003,1012444074.07495,131897.0
Cayman Islands,2003,1012444074.07495,46028.0
Cyprus,2003,14576896942.2424,993563.0
Czech Republic,2003,99627140274.3805,10193998.0
Germany,2003,2505733634311.51,82534176.0
Djibouti,2003,622044665.515049,758615.0
Dominica,2003,350091222.222222,70093.0
Denmark,2003,218095997085.477,5390574.0
Dominican Republic,2003,21642882856.4247,8967760.0
Algeria,2003,67863829880.4832,32403514.0
East Asia & Pacific (excluding high income),2003,2312730858562.9,1865072190.0
Early-demographic dividend,2003,3515496799520.47,2605067367.0
East Asia & Pacific,2003,8601705888156.23,2099545576.0
Europe & Central Asia (excluding high income),2003,1002764530620.68,392280391.0
Europe & Central Asia,2003,13481418913167.7,867457664.0
Ecuador,2003,32432858000.0,13289601.0
"Egypt, Arab Rep.",2003,82924503942.6381,73981942.0
Euro area,2003,8843928999674.85,325885964.0
Eritrea,2003,870247703.182758,3738265.0
Spain,2003,906853273137.698,42187645.0
Estonia,2003,9833870709.12376,1370720.0
Ethiopia,2003,8623691300.04079,72545144.0
European Union,2003,11949502573497.4,492200117.0
Fragile and conflict affected situations,2003,217583936377.292,364275678.0
Finland,2003,171071106094.808,5213014.0
Fiji,2003,2315935752.71653,816628.0
France,2003,1840480812641.08,62244886.0
Faroe Islands,2003,1486861878.95624,47974.0
"Micronesia, Fed. Sts.",2003,245277400.0,106816.0
Gabon,2003,6497305662.09274,1328146.0
United Kingdom,2003,2038395102040.82,59647577.0
Georgia,2003,3991281539.82383,4301000.0
Ghana,2003,7632406552.83803,20446782.0
Gibraltar,2003,3560000000.0,31720.0
Guinea,2003,3446442218.89829,9309848.0
"Gambia, The",2003,487038821.611959,1354194.0
Guinea-Bissau,2003,476388260.639232,1321202.0
Equatorial Guinea,2003,2484745935.09329,694611.0
Greece,2003,201924270316.027,10928070.0
Grenada,2003,591018407.407407,102375.0
Greenland,2003,1558768614.23562,56765.0
Guatemala,2003,21917706490.5299,12500478.0
Guam,2003,3560000000.0,157714.0
Guyana,2003,741929342.788749,751857.0
High income,2003,32091742949508.6,1137953182.0
"Hong Kong SAR, China",2003,161384522525.299,6730800.0
Honduras,2003,8140271080.5604,7033821.0
Heavily indebted poor countries (HIPC),2003,183271275526.468,517352559.0
Croatia,2003,34658113497.39,4440000.0
